geoid,name,state,county,county_name,tract,population_acs5_2020,population_moe_acs5_2020,median_household_income_acs5_2020,median_household_income_moe_acs5_2020,incidents_2020,eligible_for_income_analysis,incidents_per_100k_2020
36081035200,"Census Tract 0352.00, Queens County, New York",36,81,Queens,35200,2643,431,100893,16776,4,True,151.3431706394249
36081035300,"Census Tract 0353.00, Queens County, New York",36,81,Queens,35300,2139,516,75769,60428,1,True,46.75081813931744
36081035700,"Census Tract 0357.00, Queens County, New York",36,81,Queens,35700,3507,912,80733,31248,0,True,0.0
36081035800,"Census Tract 0358.00, Queens County, New York",36,81,Queens,35800,4430,662,95398,26986,0,True,0.0
36081036100,"Census Tract 0361.00, Queens County, New York",36,81,Queens,36100,2196,401,62000,13171,1,True,45.537340619307834
36081036300,"Census Tract 0363.00, Queens County, New York",36,81,Queens,36300,1801,456,63083,13600,0,True,0.0
36081036500,"Census Tract 0365.00, Queens County, New York",36,81,Queens,36500,2794,562,52347,11438,0,True,0.0
36081036600,"Census Tract 0366.00, Queens County, New York",36,81,Queens,36600,2795,447,69275,11182,0,True,0.0
36081036700,"Census Tract 0367.00, Queens County, New York",36,81,Queens,36700,2098,427,48900,24835,0,True,0.0
36081036800,"Census Tract 0368.00, Queens County, New York",36,81,Queens,36800,2383,647,82500,31449,0,True,0.0
36081037100,"Census Tract 0371.00, Queens County, New York",36,81,Queens,37100,1211,268,62266,9313,0,True,0.0
36081037300,"Census Tract 0373.00, Queens County, New York",36,81,Queens,37300,2345,513,53798,19109,1,True,42.643923240938165
36081037501,"Census Tract 0375.01, Queens County, New York",36,81,Queens,37501,1482,293,56941,16727,0,True,0.0
36081037502,"Census Tract 0375.02, Queens County, New York",36,81,Queens,37502,2542,609,58979,7596,0,True,0.0
36081037600,"Census Tract 0376.00, Queens County, New York",36,81,Queens,37600,6222,1087,93520,16415,1,True,16.07200257152041
36081037700,"Census Tract 0377.00, Queens County, New York",36,81,Queens,37700,3896,670,72286,15712,1,True,25.66735112936345
36081037900,"Census Tract 0379.00, Queens County, New York",36,81,Queens,37900,6321,1120,69539,6368,0,True,0.0
36081038100,"Census Tract 0381.00, Queens County, New York",36,81,Queens,38100,6713,1033,65438,10606,0,True,0.0
36081038301,"Census Tract 0383.01, Queens County, New York",36,81,Queens,38301,0,12,-666666666,-222222222,0,False,
36081038302,"Census Tract 0383.02, Queens County, New York",36,81,Queens,38302,0,12,-666666666,-222222222,2,False,
36081038400,"Census Tract 0384.00, Queens County, New York",36,81,Queens,38400,2331,448,89306,3806,2,True,85.8000858000858
36081039400,"Census Tract 0394.00, Queens County, New York",36,81,Queens,39400,2884,430,90586,11919,1,True,34.674063800277395
36081039800,"Census Tract 0398.00, Queens County, New York",36,81,Queens,39800,1695,357,102841,38632,0,True,0.0
36081039901,"Census Tract 0399.01, Queens County, New York",36,81,Queens,39901,2475,544,82703,9684,0,True,0.0
36081039902,"Census Tract 0399.02, Queens County, New York",36,81,Queens,39902,1391,406,39063,23465,0,True,0.0
36081040000,"Census Tract 0400.00, Queens County, New York",36,81,Queens,40000,1509,294,101607,26767,0,True,0.0
36081040101,"Census Tract 0401.01, Queens County, New York",36,81,Queens,40101,2761,727,51493,11189,0,True,0.0
36081040102,"Census Tract 0401.02, Queens County, New York",36,81,Queens,40102,4436,708,56681,9569,1,True,22.54283137962128
36081040200,"Census Tract 0402.00, Queens County, New York",36,81,Queens,40200,1557,279,117000,25767,1,True,64.22607578676943
36081040301,"Census Tract 0403.01, Queens County, New York",36,81,Queens,40301,3139,598,54263,20335,0,True,0.0
36081040302,"Census Tract 0403.02, Queens County, New York",36,81,Queens,40302,4156,845,56875,24382,0,True,0.0
36081040400,"Census Tract 0404.00, Queens County, New York",36,81,Queens,40400,4095,607,55100,18616,1,True,24.42002442002442
36081040501,"Census Tract 0405.01, Queens County, New York",36,81,Queens,40501,1087,476,78929,48586,0,True,0.0
36081040502,"Census Tract 0405.02, Queens County, New York",36,81,Queens,40502,2178,470,90500,26516,0,True,0.0
36081040701,"Census Tract 0407.01, Queens County, New York",36,81,Queens,40701,3781,926,53045,6767,1,True,26.44802962179318
36081040702,"Census Tract 0407.02, Queens County, New York",36,81,Queens,40702,4510,1061,83142,29475,0,True,0.0
36081040901,"Census Tract 0409.01, Queens County, New York",36,81,Queens,40901,1605,413,101806,84406,0,True,0.0
36081040902,"Census Tract 0409.02, Queens County, New York",36,81,Queens,40902,3120,857,67016,24813,0,True,0.0
36081041100,"Census Tract 0411.00, Queens County, New York",36,81,Queens,41100,3884,774,60873,6826,0,True,0.0
36081041300,"Census Tract 0413.00, Queens County, New York",36,81,Queens,41300,4668,968,55738,8095,1,True,21.422450728363327
36081041400,"Census Tract 0414.00, Queens County, New York",36,81,Queens,41400,4468,639,75488,7268,1,True,22.381378692927484
36081041500,"Census Tract 0415.00, Queens County, New York",36,81,Queens,41500,4259,792,48322,17810,1,True,23.479690068091102
36081042400,"Census Tract 0424.00, Queens County, New York",36,81,Queens,42400,2314,393,71450,17684,0,True,0.0
36081042600,"Census Tract 0426.00, Queens County, New York",36,81,Queens,42600,470,113,-666666666,-222222222,1,False,212.76595744680853
36081042700,"Census Tract 0427.00, Queens County, New York",36,81,Queens,42700,4732,796,50769,21571,0,True,0.0
36081043200,"Census Tract 0432.00, Queens County, New York",36,81,Queens,43200,1227,222,80250,27224,0,True,0.0
36081043400,"Census Tract 0434.00, Queens County, New York",36,81,Queens,43400,1841,338,92578,31522,0,True,0.0
36081043701,"Census Tract 0437.01, Queens County, New York",36,81,Queens,43701,3007,568,61250,28125,0,True,0.0
36081043702,"Census Tract 0437.02, Queens County, New York",36,81,Queens,43702,6938,1251,49346,8731,1,True,14.413375612568464
36081043900,"Census Tract 0439.00, Queens County, New York",36,81,Queens,43900,3411,714,42847,15954,0,True,0.0
36081044000,"Census Tract 0440.00, Queens County, New York",36,81,Queens,44000,4165,797,67121,19502,2,True,48.01920768307323
36081044301,"Census Tract 0443.01, Queens County, New York",36,81,Queens,44301,3780,872,29295,17855,0,True,0.0
36081044302,"Census Tract 0443.02, Queens County, New York",36,81,Queens,44302,4104,764,53939,10029,1,True,24.366471734892787
36081044400,"Census Tract 0444.00, Queens County, New York",36,81,Queens,44400,3693,760,43750,13643,1,True,27.078256160303276
36081044601,"Census Tract 0446.01, Queens County, New York",36,81,Queens,44601,3666,549,46071,10727,1,True,27.277686852154936
36081044602,"Census Tract 0446.02, Queens County, New York",36,81,Queens,44602,5016,588,41148,5041,0,True,0.0
36081044800,"Census Tract 0448.00, Queens County, New York",36,81,Queens,44800,2911,509,59432,26101,0,True,0.0
36081045000,"Census Tract 0450.00, Queens County, New York",36,81,Queens,45000,2154,326,86944,19569,0,True,0.0
36081045200,"Census Tract 0452.00, Queens County, New York",36,81,Queens,45200,1238,298,79306,59355,0,True,0.0
36081045400,"Census Tract 0454.00, Queens County, New York",36,81,Queens,45400,5017,908,68693,26412,1,True,19.932230416583618
36081045500,"Census Tract 0455.00, Queens County, New York",36,81,Queens,45500,14220,2047,58984,8919,0,True,0.0
36081045600,"Census Tract 0456.00, Queens County, New York",36,81,Queens,45600,1442,330,76672,7775,0,True,0.0
36081045700,"Census Tract 0457.00, Queens County, New York",36,81,Queens,45700,3557,662,61688,14697,0,True,0.0
36081045800,"Census Tract 0458.00, Queens County, New York",36,81,Queens,45800,2259,375,70170,13005,0,True,0.0
36081045900,"Census Tract 0459.00, Queens County, New York",36,81,Queens,45900,4196,665,85393,21855,0,True,0.0
36081046000,"Census Tract 0460.00, Queens County, New York",36,81,Queens,46000,6156,831,59792,9736,3,True,48.732943469785575
36081046100,"Census Tract 0461.00, Queens County, New York",36,81,Queens,46100,2639,451,65250,12296,0,True,0.0
36081046200,"Census Tract 0462.00, Queens County, New York",36,81,Queens,46200,6355,1132,59702,16901,0,True,0.0
36081046300,"Census Tract 0463.00, Queens County, New York",36,81,Queens,46300,3679,614,58750,10783,0,True,0.0
36081046400,"Census Tract 0464.00, Queens County, New York",36,81,Queens,46400,2000,355,76354,32726,0,True,0.0
36081046500,"Census Tract 0465.00, Queens County, New York",36,81,Queens,46500,4189,751,71875,15549,1,True,23.872045834328002
36081046600,"Census Tract 0466.00, Queens County, New York",36,81,Queens,46600,3891,717,63506,10049,0,True,0.0
36081046700,"Census Tract 0467.00, Queens County, New York",36,81,Queens,46700,5909,925,52857,18736,1,True,16.923337282112033
36081046800,"Census Tract 0468.00, Queens County, New York",36,81,Queens,46800,3426,642,77067,9091,0,True,0.0
36081046901,"Census Tract 0469.01, Queens County, New York",36,81,Queens,46901,4026,1080,43500,18445,1,True,24.838549428713364
36081046902,"Census Tract 0469.02, Queens County, New York",36,81,Queens,46902,3800,462,60591,23919,0,True,0.0
36081047000,"Census Tract 0470.00, Queens County, New York",36,81,Queens,47000,3452,656,68009,23117,0,True,0.0
36081047100,"Census Tract 0471.00, Queens County, New York",36,81,Queens,47100,4381,673,50997,6748,1,True,22.82583884957772
36081047200,"Census Tract 0472.00, Queens County, New York",36,81,Queens,47200,3769,483,81932,15575,0,True,0.0
36081047300,"Census Tract 0473.00, Queens County, New York",36,81,Queens,47300,4254,589,61551,7090,0,True,0.0
36081047500,"Census Tract 0475.00, Queens County, New York",36,81,Queens,47500,4651,743,70120,15360,0,True,0.0
36081047600,"Census Tract 0476.00, Queens County, New York",36,81,Queens,47600,1435,239,96250,28325,0,True,0.0
36081047801,"Census Tract 0478.01, Queens County, New York",36,81,Queens,47801,3630,675,49055,33165,0,True,0.0
36081047802,"Census Tract 0478.02, Queens County, New York",36,81,Queens,47802,1090,308,82200,4257,0,True,0.0
36081047900,"Census Tract 0479.00, Queens County, New York",36,81,Queens,47900,5737,737,64527,8680,0,True,0.0
36081048000,"Census Tract 0480.00, Queens County, New York",36,81,Queens,48000,2307,429,82560,26304,0,True,0.0
36081048100,"Census Tract 0481.00, Queens County, New York",36,81,Queens,48100,6985,1117,50480,9946,0,True,0.0
36081048200,"Census Tract 0482.00, Queens County, New York",36,81,Queens,48200,1289,192,75667,14452,3,True,232.73855702094647
36081048301,"Census Tract 0483.01, Queens County, New York",36,81,Queens,48301,1997,369,61078,17667,0,True,0.0
36081048302,"Census Tract 0483.02, Queens County, New York",36,81,Queens,48302,1948,493,77368,43061,0,True,0.0
36081048400,"Census Tract 0484.00, Queens County, New York",36,81,Queens,48400,4901,812,94260,21438,2,True,40.807998367680064
36081048500,"Census Tract 0485.00, Queens County, New York",36,81,Queens,48500,4427,667,75000,16996,0,True,0.0
36081048900,"Census Tract 0489.00, Queens County, New York",36,81,Queens,48900,1490,297,66710,16263,0,True,0.0
36081049201,"Census Tract 0492.01, Queens County, New York",36,81,Queens,49201,3111,380,74583,13514,1,True,32.14400514304082
36081049202,"Census Tract 0492.02, Queens County, New York",36,81,Queens,49202,2525,937,91136,12299,0,True,0.0
36081049301,"Census Tract 0493.01, Queens County, New York",36,81,Queens,49301,2129,374,63415,8357,0,True,0.0
36081049302,"Census Tract 0493.02, Queens County, New York",36,81,Queens,49302,3150,600,57969,26123,0,True,0.0
36081049500,"Census Tract 0495.00, Queens County, New York",36,81,Queens,49500,1600,236,99545,26014,1,True,62.5
36081049600,"Census Tract 0496.00, Queens County, New York",36,81,Queens,49600,3214,456,93697,9486,0,True,0.0
36081049700,"Census Tract 0497.00, Queens County, New York",36,81,Queens,49700,3112,674,71420,22065,0,True,0.0
36081049900,"Census Tract 0499.00, Queens County, New York",36,81,Queens,49900,5556,672,59375,7890,0,True,0.0
36081050000,"Census Tract 0500.00, Queens County, New York",36,81,Queens,50000,4378,724,58732,10181,0,True,0.0
36081050201,"Census Tract 0502.01, Queens County, New York",36,81,Queens,50201,1390,302,74205,18954,0,True,0.0
36081050202,"Census Tract 0502.02, Queens County, New York",36,81,Queens,50202,1327,212,71667,23087,0,True,0.0
36081050400,"Census Tract 0504.00, Queens County, New York",36,81,Queens,50400,1731,291,87344,26750,0,True,0.0
36081050500,"Census Tract 0505.00, Queens County, New York",36,81,Queens,50500,1716,486,80536,40492,0,True,0.0
36081050600,"Census Tract 0506.00, Queens County, New York",36,81,Queens,50600,1540,301,105000,25871,2,True,129.87012987012986
36081050700,"Census Tract 0507.00, Queens County, New York",36,81,Queens,50700,3722,482,62763,23946,0,True,0.0
36081050800,"Census Tract 0508.00, Queens County, New York",36,81,Queens,50800,1961,405,72500,15636,0,True,0.0
36081051000,"Census Tract 0510.00, Queens County, New York",36,81,Queens,51000,1735,342,85466,7535,1,True,57.636887608069166
36081051100,"Census Tract 0511.00, Queens County, New York",36,81,Queens,51100,2292,427,105156,13979,0,True,0.0
36081051200,"Census Tract 0512.00, Queens County, New York",36,81,Queens,51200,2518,521,85043,12202,0,True,0.0
36081051300,"Census Tract 0513.00, Queens County, New York",36,81,Queens,51300,2530,332,99375,15848,0,True,0.0
36081051500,"Census Tract 0515.00, Queens County, New York",36,81,Queens,51500,3501,528,85599,9213,0,True,0.0
36081051600,"Census Tract 0516.00, Queens County, New York",36,81,Queens,51600,2040,460,101875,37246,0,True,0.0
36081051700,"Census Tract 0517.00, Queens County, New York",36,81,Queens,51700,1910,352,85200,23589,0,True,0.0
36081051800,"Census Tract 0518.00, Queens County, New York",36,81,Queens,51800,2073,339,74063,19265,2,True,96.4785335262904
36081052000,"Census Tract 0520.00, Queens County, New York",36,81,Queens,52000,1313,260,66700,16799,0,True,0.0
36081052100,"Census Tract 0521.00, Queens County, New York",36,81,Queens,52100,2025,457,100625,22941,0,True,0.0
36081052200,"Census Tract 0522.00, Queens County, New York",36,81,Queens,52200,1728,272,80694,26342,0,True,0.0
36081052400,"Census Tract 0524.00, Queens County, New York",36,81,Queens,52400,1815,385,82813,29624,1,True,55.09641873278236
36081052500,"Census Tract 0525.00, Queens County, New York",36,81,Queens,52500,2516,309,69292,12519,0,True,0.0
36081052600,"Census Tract 0526.00, Queens County, New York",36,81,Queens,52600,2131,344,69297,21577,0,True,0.0
36081052800,"Census Tract 0528.00, Queens County, New York",36,81,Queens,52800,1480,293,77083,29747,2,True,135.13513513513513
36081053000,"Census Tract 0530.00, Queens County, New York",36,81,Queens,53000,2418,526,86548,37260,0,True,0.0
36081053100,"Census Tract 0531.00, Queens County, New York",36,81,Queens,53100,3624,576,76818,20203,0,True,0.0
36081053200,"Census Tract 0532.00, Queens County, New York",36,81,Queens,53200,2184,333,70833,27073,0,True,0.0
36081053401,"Census Tract 0534.01, Queens County, New York",36,81,Queens,53401,2066,465,99663,13360,0,True,0.0
36081053501,"Census Tract 0535.01, Queens County, New York",36,81,Queens,53501,1315,332,84306,30912,0,True,0.0
36081053502,"Census Tract 0535.02, Queens County, New York",36,81,Queens,53502,0,12,-666666666,-222222222,0,False,
36081053601,"Census Tract 0536.01, Queens County, New York",36,81,Queens,53601,2297,557,-666666666,-222222222,0,False,0.0
36081053800,"Census Tract 0538.00, Queens County, New York",36,81,Queens,53800,1728,345,99871,20167,2,True,115.74074074074073
36081053901,"Census Tract 0539.01, Queens County, New York",36,81,Queens,53901,4285,513,78859,7454,0,True,0.0
36081053902,"Census Tract 0539.02, Queens County, New York",36,81,Queens,53902,169,97,132292,61909,0,True,0.0
36081054000,"Census Tract 0540.00, Queens County, New York",36,81,Queens,54000,4106,680,68611,24240,1,True,24.354603019970774
36081054200,"Census Tract 0542.00, Queens County, New York",36,81,Queens,54200,5354,899,66923,31779,0,True,0.0
36081054500,"Census Tract 0545.00, Queens County, New York",36,81,Queens,54500,3670,546,55893,17165,0,True,0.0
36081054700,"Census Tract 0547.00, Queens County, New York",36,81,Queens,54700,4595,702,79764,19520,0,True,0.0
36081054800,"Census Tract 0548.00, Queens County, New York",36,81,Queens,54800,2458,370,70625,24544,0,True,0.0
36081054900,"Census Tract 0549.00, Queens County, New York",36,81,Queens,54900,6285,869,78452,7510,1,True,15.910898965791569
36081055100,"Census Tract 0551.00, Queens County, New York",36,81,Queens,55100,4286,546,84018,13094,0,True,0.0
36081055200,"Census Tract 0552.00, Queens County, New York",36,81,Queens,55200,2904,594,68523,21525,0,True,0.0
36081055300,"Census Tract 0553.00, Queens County, New York",36,81,Queens,55300,2791,506,62212,15653,1,True,35.829451809387315
36081055400,"Census Tract 0554.00, Queens County, New York",36,81,Queens,55400,2674,414,78269,11164,0,True,0.0
36081055500,"Census Tract 0555.00, Queens County, New York",36,81,Queens,55500,2374,435,70455,30846,1,True,42.122999157540015
36081055600,"Census Tract 0556.00, Queens County, New York",36,81,Queens,55600,2275,493,96994,24529,0,True,0.0
36081055700,"Census Tract 0557.00, Queens County, New York",36,81,Queens,55700,4109,587,79615,10413,0,True,0.0
36081055800,"Census Tract 0558.00, Queens County, New York",36,81,Queens,55800,1687,338,90625,33485,0,True,0.0
36081055900,"Census Tract 0559.00, Queens County, New York",36,81,Queens,55900,1191,292,69333,7646,0,True,0.0
36081056000,"Census Tract 0560.00, Queens County, New York",36,81,Queens,56000,1704,276,89327,19401,0,True,0.0
36081056100,"Census Tract 0561.00, Queens County, New York",36,81,Queens,56100,8,12,-666666666,-222222222,0,False,0.0
36081056200,"Census Tract 0562.00, Queens County, New York",36,81,Queens,56200,1627,351,74000,45531,0,True,0.0
36081056400,"Census Tract 0564.00, Queens County, New York",36,81,Queens,56400,1089,266,56625,31836,0,True,0.0
36081056500,"Census Tract 0565.00, Queens County, New York",36,81,Queens,56500,1575,314,102571,33992,0,True,0.0
36081056600,"Census Tract 0566.00, Queens County, New York",36,81,Queens,56600,1297,339,45365,44384,0,True,0.0
36081056700,"Census Tract 0567.00, Queens County, New York",36,81,Queens,56700,5406,832,100889,10194,0,True,0.0
36081056800,"Census Tract 0568.00, Queens County, New York",36,81,Queens,56800,5232,680,84589,22477,2,True,38.226299694189606
36081057700,"Census Tract 0577.00, Queens County, New York",36,81,Queens,57700,3939,678,62500,13913,0,True,0.0
36081057900,"Census Tract 0579.00, Queens County, New York",36,81,Queens,57900,1690,268,60400,6829,0,True,0.0
36081058000,"Census Tract 0580.00, Queens County, New York",36,81,Queens,58000,4248,809,99071,21263,3,True,70.62146892655367
36081058100,"Census Tract 0581.00, Queens County, New York",36,81,Queens,58100,3068,746,62406,21268,0,True,0.0
36081058200,"Census Tract 0582.00, Queens County, New York",36,81,Queens,58200,5034,840,103494,13298,1,True,19.864918553833927
36081058300,"Census Tract 0583.00, Queens County, New York",36,81,Queens,58300,3565,553,90066,27045,0,True,0.0
36081058500,"Census Tract 0585.00, Queens County, New York",36,81,Queens,58500,4501,502,86065,12839,0,True,0.0
36081058700,"Census Tract 0587.00, Queens County, New York",36,81,Queens,58700,3468,462,85460,12431,0,True,0.0
36081058900,"Census Tract 0589.00, Queens County, New York",36,81,Queens,58900,5147,756,67012,16805,0,True,0.0
36081059000,"Census Tract 0590.00, Queens County, New York",36,81,Queens,59000,1313,286,76797,41744,0,True,0.0
36081059100,"Census Tract 0591.00, Queens County, New York",36,81,Queens,59100,5367,849,65670,3120,0,True,0.0
36081059200,"Census Tract 0592.00, Queens County, New York",36,81,Queens,59200,1575,231,102008,18846,1,True,63.492063492063494
36081059300,"Census Tract 0593.00, Queens County, New York",36,81,Queens,59300,3975,572,77679,11793,0,True,0.0
36081059400,"Census Tract 0594.00, Queens County, New York",36,81,Queens,59400,1787,348,135625,24774,0,True,0.0
36081059501,"Census Tract 0595.01, Queens County, New York",36,81,Queens,59501,2037,365,85909,25548,1,True,49.09180166912125
36081059502,"Census Tract 0595.02, Queens County, New York",36,81,Queens,59502,3031,702,80347,21828,0,True,0.0
36081059600,"Census Tract 0596.00, Queens County, New York",36,81,Queens,59600,1312,300,72586,36762,0,True,0.0
36081059800,"Census Tract 0598.00, Queens County, New York",36,81,Queens,59800,1807,483,92283,13001,0,True,0.0
36081059900,"Census Tract 0599.00, Queens County, New York",36,81,Queens,59900,1198,245,61985,22072,0,True,0.0
36081060000,"Census Tract 0600.00, Queens County, New York",36,81,Queens,60000,1126,199,115682,47647,0,True,0.0
36081060100,"Census Tract 0601.00, Queens County, New York",36,81,Queens,60100,2336,393,86016,20276,0,True,0.0
36081060300,"Census Tract 0603.00, Queens County, New York",36,81,Queens,60300,2079,500,88900,38998,0,True,0.0
36081060600,"Census Tract 0606.00, Queens County, New York",36,81,Queens,60600,1158,218,78036,43233,0,True,0.0
36081060701,"Census Tract 0607.01, Queens County, New York",36,81,Queens,60701,14,22,-666666666,-222222222,0,False,0.0
36081060800,"Census Tract 0608.00, Queens County, New York",36,81,Queens,60800,1568,227,95288,38420,0,True,0.0
36081061000,"Census Tract 0610.00, Queens County, New York",36,81,Queens,61000,1554,223,152083,41712,0,True,0.0
36081061200,"Census Tract 0612.00, Queens County, New York",36,81,Queens,61200,2078,430,122669,11778,0,True,0.0
36081061301,"Census Tract 0613.01, Queens County, New York",36,81,Queens,61301,5446,896,73984,11255,0,True,0.0
36081061302,"Census Tract 0613.02, Queens County, New York",36,81,Queens,61302,0,12,-666666666,-222222222,0,False,
36081061400,"Census Tract 0614.00, Queens County, New York",36,81,Queens,61400,1432,310,127958,13129,0,True,0.0
36081061601,"Census Tract 0616.01, Queens County, New York",36,81,Queens,61601,2528,404,85938,22274,1,True,39.55696202531645
36081061602,"Census Tract 0616.02, Queens County, New York",36,81,Queens,61602,1047,190,103571,30062,0,True,0.0
36081061800,"Census Tract 0618.00, Queens County, New York",36,81,Queens,61800,1726,305,83105,20985,1,True,57.93742757821553
36081061900,"Census Tract 0619.00, Queens County, New York",36,81,Queens,61900,3398,760,111108,22023,0,True,0.0
36081062000,"Census Tract 0620.00, Queens County, New York",36,81,Queens,62000,1490,219,97554,16137,0,True,0.0
36081062100,"Census Tract 0621.00, Queens County, New York",36,81,Queens,62100,2697,473,69213,18098,0,True,0.0
36081062200,"Census Tract 0622.00, Queens County, New York",36,81,Queens,62200,2131,395,118676,23844,0,True,0.0
36081062300,"Census Tract 0623.00, Queens County, New York",36,81,Queens,62300,2266,421,73917,22316,0,True,0.0
36081062400,"Census Tract 0624.00, Queens County, New York",36,81,Queens,62400,0,12,-666666666,-222222222,0,False,
36081062500,"Census Tract 0625.00, Queens County, New York",36,81,Queens,62500,2484,435,89107,15951,0,True,0.0
36081062600,"Census Tract 0626.00, Queens County, New York",36,81,Queens,62600,2622,366,85917,19301,0,True,0.0
36081062700,"Census Tract 0627.00, Queens County, New York",36,81,Queens,62700,2861,538,77794,18106,0,True,0.0
36081062900,"Census Tract 0629.00, Queens County, New York",36,81,Queens,62900,3156,453,82175,9375,0,True,0.0
36081063000,"Census Tract 0630.00, Queens County, New York",36,81,Queens,63000,1476,272,113523,26430,0,True,0.0
36081063200,"Census Tract 0632.00, Queens County, New York",36,81,Queens,63200,2441,327,103688,15758,0,True,0.0
36081063301,"Census Tract 0633.01, Queens County, New York",36,81,Queens,63301,1608,254,74805,29888,0,True,0.0
36081063302,"Census Tract 0633.02, Queens County, New York",36,81,Queens,63302,1527,411,101324,28515,0,True,0.0
36081063500,"Census Tract 0635.00, Queens County, New York",36,81,Queens,63500,2521,480,72088,18656,0,True,0.0
36081063700,"Census Tract 0637.00, Queens County, New York",36,81,Queens,63700,3367,555,100276,10603,0,True,0.0
36081063800,"Census Tract 0638.00, Queens County, New York",36,81,Queens,63800,3358,585,116346,33893,1,True,29.77963073257892
36081063900,"Census Tract 0639.00, Queens County, New York",36,81,Queens,63900,2978,662,79115,15466,0,True,0.0
36081064101,"Census Tract 0641.01, Queens County, New York",36,81,Queens,64101,2288,261,74508,10435,0,True,0.0
36081064102,"Census Tract 0641.02, Queens County, New York",36,81,Queens,64102,0,12,-666666666,-222222222,0,False,
36081064500,"Census Tract 0645.00, Queens County, New York",36,81,Queens,64500,1876,429,76302,19157,0,True,0.0
36081064600,"Census Tract 0646.00, Queens County, New York",36,81,Queens,64600,3156,384,89450,10718,0,True,0.0
36081065000,"Census Tract 0650.00, Queens County, New York",36,81,Queens,65000,2801,458,105114,19397,1,True,35.70153516601214
36081065401,"Census Tract 0654.01, Queens County, New York",36,81,Queens,65401,3728,524,98056,9825,1,True,26.824034334763947
36081065402,"Census Tract 0654.02, Queens County, New York",36,81,Queens,65402,27,45,-666666666,-222222222,0,False,0.0
36081065501,"Census Tract 0655.01, Queens County, New York",36,81,Queens,65501,0,12,-666666666,-222222222,0,False,
36081065600,"Census Tract 0656.00, Queens County, New York",36,81,Queens,65600,4896,813,92705,15373,0,True,0.0
36081065702,"Census Tract 0657.02, Queens County, New York",36,81,Queens,65702,1491,196,72500,10283,0,True,0.0
36081065703,"Census Tract 0657.03, Queens County, New York",36,81,Queens,65703,3020,907,99184,24134,0,True,0.0
36081065900,"Census Tract 0659.00, Queens County, New York",36,81,Queens,65900,1941,317,100313,12845,0,True,0.0
36081066000,"Census Tract 0660.00, Queens County, New York",36,81,Queens,66000,3403,496,88798,17117,0,True,0.0
36081066100,"Census Tract 0661.00, Queens County, New York",36,81,Queens,66100,1638,208,100750,21748,0,True,0.0
36081066301,"Census Tract 0663.01, Queens County, New York",36,81,Queens,66301,2842,328,106328,21115,0,True,0.0
36081066302,"Census Tract 0663.02, Queens County, New York",36,81,Queens,66302,0,12,-666666666,-222222222,0,False,
36081066401,"Census Tract 0664.01, Queens County, New York",36,81,Queens,66401,1444,452,141250,79964,0,True,0.0
36081066402,"Census Tract 0664.02, Queens County, New York",36,81,Queens,66402,2941,655,101262,5461,0,True,0.0
36081066403,"Census Tract 0664.03, Queens County, New York",36,81,Queens,66403,5708,1495,91556,16373,0,True,0.0
36081066404,"Census Tract 0664.04, Queens County, New York",36,81,Queens,66404,0,12,-666666666,-222222222,0,False,
36081066501,"Census Tract 0665.01, Queens County, New York",36,81,Queens,66501,3948,636,86250,23605,0,True,0.0
36081066701,"Census Tract 0667.01, Queens County, New York",36,81,Queens,66701,3047,531,109390,32362,0,True,0.0
36081066900,"Census Tract 0669.00, Queens County, New York",36,81,Queens,66900,1687,283,86161,24685,0,True,0.0
36081067100,"Census Tract 0671.00, Queens County, New York",36,81,Queens,67100,2516,254,102813,15632,0,True,0.0
36081067700,"Census Tract 0677.00, Queens County, New York",36,81,Queens,67700,1820,259,106731,18261,0,True,0.0
36081067900,"Census Tract 0679.00, Queens County, New York",36,81,Queens,67900,4325,525,53969,10135,0,True,0.0
36081068000,"Census Tract 0680.00, Queens County, New York",36,81,Queens,68000,5212,705,92171,25521,1,True,19.18649270913277
36081068200,"Census Tract 0682.00, Queens County, New York",36,81,Queens,68200,974,221,88854,13209,1,True,102.6694045174538
36081068300,"Census Tract 0683.00, Queens County, New York",36,81,Queens,68300,3992,488,49602,8672,0,True,0.0
36081068700,"Census Tract 0687.00, Queens County, New York",36,81,Queens,68700,4002,606,54844,18113,0,True,0.0
36081069000,"Census Tract 0690.00, Queens County, New York",36,81,Queens,69000,3746,705,95500,19278,0,True,0.0
36081069300,"Census Tract 0693.00, Queens County, New York",36,81,Queens,69300,2791,557,76169,15963,0,True,0.0
36081069400,"Census Tract 0694.00, Queens County, New York",36,81,Queens,69400,3352,584,85227,7987,0,True,0.0
36081069500,"Census Tract 0695.00, Queens County, New York",36,81,Queens,69500,2247,377,86286,9500,0,True,0.0
36081069701,"Census Tract 0697.01, Queens County, New York",36,81,Queens,69701,4071,573,88841,14249,0,True,0.0
36081069702,"Census Tract 0697.02, Queens County, New York",36,81,Queens,69702,3637,757,82716,13713,0,True,0.0
36081070300,"Census Tract 0703.00, Queens County, New York",36,81,Queens,70300,2129,323,82500,19530,0,True,0.0
36081070700,"Census Tract 0707.00, Queens County, New York",36,81,Queens,70700,2535,403,110625,26355,0,True,0.0
36081070900,"Census Tract 0709.00, Queens County, New York",36,81,Queens,70900,2992,504,95865,14249,0,True,0.0
36081071100,"Census Tract 0711.00, Queens County, New York",36,81,Queens,71100,6162,728,86783,14498,0,True,0.0
