INCIDENT_KEY,occur_date,year,BORO,PRECINCT,latitude_clean,longitude_clean,fatal_incident
138265229,2014-08-17,2014,BROOKLYN,75,40.65181932,-73.8814312,False
138282578,2014-08-18,2014,BROOKLYN,73,40.66276751,-73.90753313,True
138364630,2014-08-23,2014,QUEENS,103,40.69683722,-73.78382628,False
138364634,2014-08-23,2014,BROOKLYN,79,40.68786157,-73.94939049,False
138373703,2014-08-21,2014,MANHATTAN,6,40.73757443,-74.00992118,True
138412707,2014-08-26,2014,BROOKLYN,83,40.70388265,-73.91255068,False
138447854,2014-08-28,2014,BRONX,43,40.8270607,-73.87103771,False
138519552,2014-09-03,2014,BROOKLYN,75,40.66806021,-73.87879971,True
138550995,2014-09-04,2014,QUEENS,101,40.59376862,-73.7844228,False
138579733,2014-09-07,2014,QUEENS,114,40.75481749,-73.94401933,False
138588532,2014-09-06,2014,BROOKLYN,73,40.68040458,-73.90990266,True
138817042,2014-09-21,2014,BROOKLYN,67,40.65146511,-73.95423642,False
139108027,2014-10-09,2014,QUEENS,103,40.69936162,-73.81147579,False
139128443,2014-10-11,2014,BRONX,44,40.84297659,-73.91457973,False
139362606,2014-10-26,2014,BRONX,48,40.8441566,-73.90060545,True
139420944,2014-10-29,2014,BROOKLYN,90,40.70518898,-73.94285275,False
139466570,2014-11-02,2014,BROOKLYN,75,40.66903088,-73.89756444,False
139487227,2014-11-03,2014,QUEENS,101,40.59370597,-73.78614775,False
139526395,2014-11-05,2014,MANHATTAN,32,40.81313366,-73.94157875,False
140244299,2014-12-17,2014,BRONX,48,40.84859992,-73.88541425,False
140266852,2014-12-21,2014,BROOKLYN,75,40.67905243,-73.88084198,False
140269242,2014-12-21,2014,BRONX,43,40.82169091,-73.87756606,False
140340394,2014-12-28,2014,BRONX,44,40.84037335,-73.91289892,False
140360450,2014-12-30,2014,BROOKLYN,81,40.67943172,-73.93211648,False
140396353,2015-01-01,2015,BRONX,40,40.816748,-73.90735532,True
140435608,2015-01-05,2015,BROOKLYN,83,40.68782347,-73.9131703,False
140522692,2015-01-12,2015,BROOKLYN,67,40.63948303,-73.94544926,True
140591804,2015-01-17,2015,BROOKLYN,75,40.67332136,-73.88628858,False
140591805,2015-01-18,2015,MANHATTAN,32,40.82996445,-73.93670382,False
140712011,2015-01-26,2015,BRONX,43,40.82869893,-73.85028982,False
140782575,2015-02-01,2015,BROOKLYN,75,40.6702666,-73.87841359,False
140949282,2015-02-12,2015,STATEN ISLAND,120,40.63498959,-74.11729517,False
141358981,2015-03-12,2015,BRONX,47,40.86969175,-73.84451009,False
141503951,2015-03-19,2015,BRONX,49,40.87033571,-73.84993936,False
141941109,2015-04-06,2015,BRONX,44,40.82860486,-73.92172747,False
142091382,2015-04-12,2015,BROOKLYN,79,40.67956849,-73.94124509,False
142247297,2015-04-18,2015,BROOKLYN,77,40.6761779,-73.95130288,False
142247301,2015-04-18,2015,BROOKLYN,77,40.67750996,-73.94700086,False
142431624,2015-04-25,2015,QUEENS,114,40.76230771,-73.94952885,False
142432394,2015-04-26,2015,BROOKLYN,73,40.66828047,-73.90262665,False
142472724,2015-04-27,2015,BRONX,47,40.89951503,-73.85905415,True
142528605,2015-04-29,2015,BRONX,47,40.88449575,-73.86566073,False
142960968,2015-05-16,2015,BRONX,43,40.81686969,-73.85068493,False
142961419,2015-05-16,2015,MANHATTAN,9,40.72289961,-73.97972983,False
142961825,2015-05-16,2015,BRONX,52,40.86625922,-73.89692802,False
143008672,2015-05-18,2015,BROOKLYN,77,40.67374001,-73.95686362,False
143187179,2015-05-26,2015,BROOKLYN,76,40.6836453,-73.98977605,False
143187609,2015-05-26,2015,BROOKLYN,72,40.64777424,-74.00037622,False
143308630,2015-05-30,2015,BROOKLYN,73,40.67724203,-73.91641436,False
143318272,2015-05-30,2015,MANHATTAN,33,40.83255838,-73.94226997,False
142247299,2015-04-18,2015,BROOKLYN,77,40.6769666,-73.9609931,False
143489672,2015-06-06,2015,BROOKLYN,71,40.66792627,-73.95606713,False
143600774,2015-06-10,2015,QUEENS,109,40.75580934,-73.81590008,False
143656407,2015-06-12,2015,BRONX,42,40.82887373,-73.90680365,False
143871489,2015-06-19,2015,BRONX,44,40.83111361,-73.93041513,False
143871851,2015-06-21,2015,BRONX,43,40.82092283,-73.8500544,False
143872375,2015-06-21,2015,QUEENS,100,40.58571079,-73.81829874,False
143908168,2015-06-23,2015,BRONX,40,40.81035186,-73.92494233,False
144071711,2015-06-28,2015,QUEENS,113,40.6727103,-73.77368073,True
144235828,2015-07-03,2015,BRONX,40,40.81605444,-73.91194447,False
144425167,2015-07-10,2015,BROOKLYN,60,40.59268478,-73.98155888,False
144425810,2015-07-11,2015,MANHATTAN,32,40.81635201,-73.93922763,False
144425811,2015-07-11,2015,BROOKLYN,73,40.66757342,-73.90729577,False
144425813,2015-07-11,2015,BROOKLYN,63,40.62371913,-73.92495407,False
144580129,2015-07-16,2015,BRONX,42,40.83986893,-73.88813981,False
144641156,2015-07-19,2015,STATEN ISLAND,120,40.61532345,-74.09949974,True
144748391,2015-07-23,2015,BRONX,40,40.81600238,-73.90853411,True
144990021,2015-08-01,2015,BROOKLYN,60,40.57503125,-73.98988267,False
145129353,2015-08-06,2015,MANHATTAN,23,40.7967877,-73.93940441,False
145313587,2015-08-13,2015,BROOKLYN,73,40.6608137,-73.91528516,True
145351463,2015-08-14,2015,BROOKLYN,75,40.66143288,-73.89403301,False
145377565,2015-08-16,2015,BROOKLYN,83,40.69057983,-73.91397805,False
145473256,2015-08-20,2015,BRONX,49,40.87120838,-73.85410996,False
145558576,2015-08-21,2015,QUEENS,115,40.76384797,-73.86966921,False
145751254,2015-08-29,2015,QUEENS,114,40.77287026,-73.93002469,True
145925352,2015-09-06,2015,BROOKLYN,71,40.66608011,-73.93042509,False
146096120,2015-09-11,2015,BROOKLYN,75,40.66316966,-73.89941172,False
147520560,2015-11-04,2015,BROOKLYN,75,40.66753069,-73.8642521,False
90929001,2013-06-02,2013,BROOKLYN,73,40.66677838,-73.92350342,False
90984934,2013-06-04,2013,BROOKLYN,81,40.69285999,-73.9385144,False
91182068,2013-06-17,2013,STATEN ISLAND,120,40.63934843,-74.08613535,False
91285416,2013-06-23,2013,BROOKLYN,60,40.57634028,-73.98742742,False
91303514,2013-06-24,2013,BROOKLYN,73,40.66820676,-73.90310258,False
91324170,2013-06-25,2013,BROOKLYN,77,40.67081759,-73.93511009,True
91329395,2013-06-25,2013,BROOKLYN,70,40.64718576,-73.96107538,False
91351090,2013-06-27,2013,BROOKLYN,83,40.69001166,-73.90692201,True
91404975,2013-06-28,2013,BROOKLYN,70,40.63935282,-73.95537251,False
91428019,2013-07-02,2013,MANHATTAN,32,40.82198122,-73.9388359,True
91472649,2013-07-04,2013,BROOKLYN,75,40.67009996,-73.87404122,False
91499472,2013-07-05,2013,BRONX,52,40.86824422,-73.88868865,False
91510786,2013-07-07,2013,BRONX,43,40.81796655,-73.8477958,False
91690389,2013-07-18,2013,QUEENS,101,40.60628745,-73.75422063,False
91801776,2013-07-24,2013,BRONX,42,40.84308662,-73.89798313,False
91962980,2013-08-03,2013,BROOKLYN,81,40.68577117,-73.92192758,True
92077656,2013-08-12,2013,BROOKLYN,73,40.66717593,-73.91886013,False
92079596,2013-08-11,2013,QUEENS,106,40.67346124,-73.80450478,False
92079601,2013-08-11,2013,QUEENS,113,40.68855812,-73.78192039,False
92134212,2013-08-15,2013,BROOKLYN,73,40.67428885,-73.91669204,False
92152091,2013-08-15,2013,BROOKLYN,75,40.66794199,-73.87604592,False
92275693,2013-08-24,2013,BRONX,42,40.82303378,-73.904438,False
92283061,2013-08-24,2013,BROOKLYN,81,40.6937277,-73.93420429,False
92293265,2013-08-25,2013,BROOKLYN,75,40.67020819,-73.86776138,True
92386263,2013-08-31,2013,BROOKLYN,70,40.64269682,-73.95763679,False
92393425,2013-09-01,2013,BRONX,42,40.82626471,-73.90165112,False
92393426,2013-09-01,2013,MANHATTAN,32,40.82180243,-73.94346077,False
92403281,2013-09-01,2013,BROOKLYN,73,40.66815374,-73.91228031,True
92507603,2013-09-08,2013,BRONX,47,40.87813788,-73.86943434,False
92587459,2013-09-13,2013,BROOKLYN,73,40.66276751,-73.90753313,False
92587460,2013-09-13,2013,MANHATTAN,7,40.71841004,-73.98542014,False
92597743,2013-09-14,2013,QUEENS,103,40.70397506,-73.78022892,False
92747298,2013-09-23,2013,QUEENS,103,40.70849386,-73.76006574,False
92767099,2013-09-24,2013,BROOKLYN,67,40.65432121,-73.91757833,False
92802627,2013-09-26,2013,QUEENS,103,40.6994805,-73.79129385,False
92821504,2013-09-28,2013,BRONX,47,40.87755548,-73.84876954,False
92821823,2013-09-27,2013,BROOKLYN,60,40.59268478,-73.98155888,False
92858310,2013-10-01,2013,BRONX,52,40.86024201,-73.90899747,False
92941490,2013-10-04,2013,STATEN ISLAND,120,40.6362053,-74.11480402,False
92952535,2013-10-06,2013,BROOKLYN,73,40.6569183,-73.90408848,False
93031136,2013-10-10,2013,BROOKLYN,78,40.68316971,-73.98339792,False
93053470,2013-10-12,2013,BROOKLYN,67,40.65217687,-73.94972028,False
93285851,2013-10-26,2013,BROOKLYN,75,40.66080625,-73.89923867,False
93312840,2013-10-28,2013,BROOKLYN,73,40.65781134,-73.90867531,False
93518910,2013-11-10,2013,BROOKLYN,90,40.70412667,-73.94267693,False
93607540,2013-11-15,2013,BRONX,47,40.88135548,-73.84359682,False
93785791,2013-11-27,2013,BROOKLYN,60,40.57544277,-73.98779836,False
93840706,2013-12-02,2013,BROOKLYN,79,40.69682197,-73.94656718,True
93867900,2013-12-04,2013,QUEENS,106,40.67963079,-73.82093074,False
93942448,2013-12-08,2013,BRONX,44,40.83933051,-73.9095248,False
94128335,2013-12-21,2013,STATEN ISLAND,120,40.63964937,-74.11544051,False
94182832,2013-12-24,2013,BROOKLYN,60,40.580148,-73.99880265,True
94199818,2013-12-26,2013,BROOKLYN,60,40.57376063,-73.99288136,True
94229729,2013-12-29,2013,QUEENS,113,40.68441748,-73.78257212,False
94368998,2014-01-08,2014,QUEENS,105,40.71586655,-73.74609327,True
94417221,2014-01-11,2014,BRONX,43,40.82730563,-73.86918358,False
94433712,2014-01-13,2014,QUEENS,114,40.75591597,-73.92149525,False
94629909,2014-01-25,2014,BROOKLYN,69,40.64828397,-73.89551338,False
94738552,2014-01-31,2014,BRONX,42,40.8266173,-73.9031429,True
94831980,2014-02-07,2014,BROOKLYN,61,40.59328812,-73.94537538,False
94968409,2014-02-18,2014,BRONX,44,40.83530661,-73.91290194,False
95145115,2014-03-01,2014,QUEENS,115,40.75451617,-73.87241979,False
95318516,2014-03-11,2014,BROOKLYN,67,40.65884664,-73.92045973,False
95358497,2014-03-13,2014,MANHATTAN,28,40.80975277,-73.95520047,True
95358498,2014-03-13,2014,STATEN ISLAND,120,40.63573163,-74.08865277,False
95358499,2014-03-13,2014,BRONX,48,40.84500928,-73.87948211,True
95504871,2014-03-23,2014,QUEENS,114,40.75416181,-73.94465513,False
109659977,2014-04-19,2014,QUEENS,104,40.70284762,-73.90528472,False
109659981,2014-04-20,2014,MANHATTAN,30,40.82713484,-73.94808493,False
136393517,2014-04-22,2014,BRONX,46,40.8452198,-73.90844334,False
136463544,2014-04-25,2014,BROOKLYN,79,40.68904826,-73.95861698,False
136463810,2014-04-26,2014,BROOKLYN,81,40.68033899,-73.93004246,False
136468433,2014-04-26,2014,BROOKLYN,67,40.65764671,-73.92808757,True
136506640,2014-04-29,2014,MANHATTAN,7,40.71162778,-73.98580037,False
136563288,2014-05-02,2014,BRONX,52,40.86476139,-73.88889694,False
136563290,2014-05-02,2014,BRONX,48,40.85401793,-73.89701567,False
136571901,2014-05-04,2014,BROOKLYN,73,40.67088078,-73.90717221,False
136598716,2014-05-05,2014,QUEENS,113,40.68730585,-73.79347018,True
136695455,2014-05-11,2014,BRONX,47,40.88003723,-73.86236812,True
136696663,2014-05-11,2014,BROOKLYN,81,40.69240191,-73.92944923,False
136801770,2014-05-17,2014,BROOKLYN,75,40.65767252,-73.89704486,False
136802073,2014-05-17,2014,BROOKLYN,75,40.6737494,-73.88340022,False
136825216,2014-05-19,2014,BRONX,42,40.82372907,-73.90891371,False
136829759,2014-05-19,2014,BRONX,49,40.86942356,-73.85135875,False
136867075,2014-05-21,2014,BRONX,47,40.88526371,-73.84344658,True
136931242,2014-05-26,2014,BRONX,46,40.84993294,-73.9056247,False
136933089,2014-05-26,2014,QUEENS,105,40.67582969,-73.75296932,True
136939283,2014-05-26,2014,BROOKLYN,69,40.63578489,-73.89326667,False
136941164,2014-05-27,2014,MANHATTAN,34,40.86558736,-73.92219372,False
136960567,2014-05-28,2014,BROOKLYN,75,40.68090044,-73.87136723,False
137018805,2014-05-31,2014,BROOKLYN,69,40.6320545,-73.88451787,False
137047033,2014-06-02,2014,BROOKLYN,77,40.67602573,-73.94853423,False
137047328,2014-06-03,2014,BROOKLYN,67,40.65126007,-73.94962367,False
137067716,2014-06-05,2014,BROOKLYN,75,40.66429101,-73.88626793,False
137108328,2014-06-06,2014,BRONX,43,40.83935076,-73.8586612,False
137109371,2014-06-06,2014,MANHATTAN,13,40.74784285,-73.99478277,False
137187529,2014-06-11,2014,QUEENS,101,40.60219212,-73.74910402,False
137321169,2014-06-19,2014,BRONX,44,40.82472464,-73.91893541,False
137366592,2014-06-22,2014,BRONX,47,40.88427789,-73.84718109,False
137412595,2014-06-25,2014,BROOKLYN,69,40.63464607,-73.89062755,False
137585670,2014-07-06,2014,BROOKLYN,79,40.68153818,-73.93920627,False
137585671,2014-07-06,2014,BRONX,41,40.82098151,-73.89283957,False
137585672,2014-07-06,2014,BRONX,42,40.82272254,-73.90314135,False
137586046,2014-07-06,2014,QUEENS,105,40.66035561,-73.76796655,False
137696446,2014-07-12,2014,MANHATTAN,32,40.81974964,-73.9386031,False
137696453,2014-07-13,2014,QUEENS,101,40.60046107,-73.74701829,False
137696455,2014-07-13,2014,BROOKLYN,81,40.68543005,-73.92489183,False
137702189,2014-07-11,2014,BROOKLYN,81,40.69147313,-73.92776982,True
137777946,2014-07-17,2014,QUEENS,101,40.61003551,-73.75359096,False
137911840,2014-07-26,2014,QUEENS,105,40.71033416,-73.74533884,False
137921721,2014-07-27,2014,QUEENS,101,40.59807685,-73.76294717,False
137922050,2014-07-27,2014,QUEENS,101,40.5950221,-73.78540897,False
138056474,2014-08-04,2014,BROOKLYN,61,40.59423619,-73.93684085,False
138145342,2014-08-08,2014,BRONX,41,40.82512622,-73.89012297,False
138154767,2014-08-10,2014,BROOKLYN,60,40.574751,-73.98712535,False
138255972,2014-08-15,2014,BROOKLYN,94,40.71737394,-73.93935035,False
138302830,2014-08-19,2014,MANHATTAN,23,40.786589,-73.94080037,True
138322612,2014-08-20,2014,BROOKLYN,60,40.57544277,-73.98779836,True
138322729,2014-08-20,2014,BRONX,46,40.84971863,-73.91984835,False
138364298,2014-08-22,2014,STATEN ISLAND,121,40.6386515,-74.13214294,False
138364299,2014-08-22,2014,BROOKLYN,72,40.65292056,-74.00587581,False
138364631,2014-08-23,2014,QUEENS,114,40.75666468,-73.94395281,False
138477082,2014-08-31,2014,MANHATTAN,23,40.79634124,-73.94119982,False
138496680,2014-09-01,2014,BROOKLYN,78,40.68260176,-73.98502054,False
138533040,2014-09-03,2014,BROOKLYN,60,40.57430143,-73.99407639,True
138579728,2014-09-05,2014,BRONX,40,40.80728079,-73.91357437,False
138811933,2014-09-21,2014,MANHATTAN,33,40.83738026,-73.94112379,False
138826417,2014-09-22,2014,BROOKLYN,73,40.6582918,-73.90542367,False
138833195,2014-09-22,2014,STATEN ISLAND,122,40.58662807,-74.10093672,True
139144300,2014-10-10,2014,BROOKLYN,75,40.66887055,-73.86695295,True
139213880,2014-10-16,2014,BROOKLYN,81,40.68417574,-73.9293101,False
139242206,2014-10-18,2014,QUEENS,105,40.74546677,-73.71805456,False
139461308,2014-10-31,2014,BROOKLYN,69,40.63707432,-73.88687279,False
139474289,2014-11-02,2014,BRONX,40,40.81844429,-73.90741438,False
139495665,2014-11-04,2014,BROOKLYN,94,40.72063524,-73.95924673,False
139545416,2014-11-06,2014,BROOKLYN,69,40.64275118,-73.88752258,False
139849488,2014-11-26,2014,QUEENS,110,40.73512315,-73.86175092,True
139859069,2014-11-27,2014,BRONX,41,40.81747308,-73.89815607,True
139871661,2014-11-29,2014,BROOKLYN,67,40.63948303,-73.94544926,False
140168265,2014-12-12,2014,MANHATTAN,9,40.72250657,-73.97689432,False
140173015,2014-12-14,2014,QUEENS,107,40.70747854,-73.80364758,False
140286501,2014-12-22,2014,BRONX,46,40.84844658,-73.91067627,False
140318475,2014-12-25,2014,QUEENS,113,40.68158697,-73.76547701,False
140340267,2014-12-24,2014,MANHATTAN,32,40.81472921,-73.9492037,True
140340336,2014-12-28,2014,MANHATTAN,5,40.71078048,-73.99663247,True
140340395,2014-12-28,2014,BROOKLYN,79,40.6890014,-73.94502653,False
140351125,2014-12-29,2014,BROOKLYN,75,40.66438829,-73.88472502,True
140363003,2014-12-30,2014,BROOKLYN,67,40.65416035,-73.91163557,False
140399734,2015-01-02,2015,BRONX,46,40.85068243,-73.90586221,False
140480086,2015-01-08,2015,BROOKLYN,77,40.67498697,-73.94584923,True
140514050,2015-01-12,2015,BROOKLYN,77,40.68112604,-73.96442304,False
140670949,2015-01-23,2015,BROOKLYN,61,40.5974265,-73.93841503,False
140943397,2015-02-11,2015,QUEENS,101,40.59260909,-73.78377122,False
140965517,2015-02-13,2015,BROOKLYN,71,40.66141455,-73.94128991,False
141265343,2015-03-05,2015,BRONX,43,40.82333512,-73.86536146,False
141392654,2015-03-13,2015,BROOKLYN,67,40.65030209,-73.94951988,False
141546979,2015-03-22,2015,MANHATTAN,24,40.7982471,-73.96360198,False
141562613,2015-03-21,2015,BROOKLYN,70,40.64815641,-73.95820991,True
141799308,2015-04-01,2015,BROOKLYN,75,40.67135982,-73.88181102,False
142091374,2015-04-08,2015,MANHATTAN,33,40.8432085,-73.93820558,False
142091388,2015-04-13,2015,QUEENS,113,40.67261425,-73.775087,False
142141765,2015-04-14,2015,QUEENS,100,40.5928568,-73.79615315,False
142247303,2015-04-18,2015,BRONX,43,40.81796655,-73.8477958,False
142414015,2015-04-24,2015,BROOKLYN,75,40.66749346,-73.89717028,False
142534998,2015-04-29,2015,QUEENS,113,40.6895271,-73.78196049,True
142742541,2015-05-07,2015,STATEN ISLAND,121,40.63682018,-74.13729527,False
142825465,2015-05-11,2015,BROOKLYN,67,40.64927242,-73.92816507,True
142960966,2015-05-17,2015,BROOKLYN,69,40.64092238,-73.904915,False
143008673,2015-05-18,2015,BRONX,48,40.84627203,-73.88503874,False
143040711,2015-05-19,2015,BROOKLYN,73,40.67213267,-73.90749852,False
143084077,2015-05-21,2015,BROOKLYN,60,40.59111968,-73.97828279,False
143187176,2015-05-26,2015,MANHATTAN,32,40.8100113,-73.94385731,False
143582955,2015-06-09,2015,BRONX,48,40.85603281,-73.88844881,True
143300498,2015-05-29,2015,BROOKLYN,83,40.68807925,-73.9175979,False
143613173,2015-06-10,2015,QUEENS,103,40.69238907,-73.80931024,False
143641824,2015-06-12,2015,BROOKLYN,77,40.6713371,-73.93645061,True
143656408,2015-06-12,2015,BROOKLYN,63,40.62973939,-73.92221649,False
143682686,2015-06-14,2015,BRONX,40,40.82167799,-73.91891383,False
143871850,2015-06-21,2015,BROOKLYN,75,40.6752335,-73.89096116,False
143877356,2015-06-21,2015,QUEENS,101,40.5951344,-73.75125141,False
143907466,2015-06-22,2015,BRONX,52,40.88220104,-73.88319015,False
143922865,2015-06-23,2015,BROOKLYN,60,40.57593439,-73.99113524,False
144055498,2015-06-26,2015,QUEENS,113,40.69909194,-73.75824587,False
144641364,2015-07-19,2015,BRONX,48,40.84425888,-73.88106652,True
144810618,2015-07-25,2015,BROOKLYN,63,40.6265355,-73.93925997,False
144990020,2015-08-01,2015,BROOKLYN,71,40.65575488,-73.96080728,False
91842767,2013-07-28,2013,MANHATTAN,26,40.81388466,-73.95109375,False
91852605,2013-07-28,2013,BRONX,40,40.80112043,-73.91199673,False
91871850,2013-07-29,2013,BROOKLYN,78,40.68316971,-73.98339792,False
91988518,2013-08-06,2013,BROOKLYN,88,40.69522348,-73.97621499,False
92008350,2013-08-06,2013,MANHATTAN,26,40.81437562,-73.95714096,False
92079597,2013-08-10,2013,QUEENS,114,40.77706461,-73.93540012,False
92164694,2013-08-17,2013,QUEENS,104,40.70443503,-73.89378071,False
92164938,2013-08-16,2013,BROOKLYN,73,40.66276751,-73.90753313,False
92228867,2013-08-21,2013,BRONX,52,40.85965169,-73.90533255,False
92228869,2013-08-21,2013,QUEENS,108,40.73377009,-73.93742303,False
92293258,2013-08-23,2013,BROOKLYN,81,40.69336261,-73.93413253,False
92311680,2013-08-26,2013,MANHATTAN,28,40.80729312,-73.95422681,False
92386264,2013-08-31,2013,BRONX,47,40.8835839,-73.8628056,False
92386266,2013-08-31,2013,BROOKLYN,73,40.66318671,-73.91005207,False
92403278,2013-08-30,2013,BROOKLYN,77,40.67574639,-73.92907749,True
92410078,2013-09-02,2013,BROOKLYN,71,40.66021235,-73.96062445,False
92599570,2013-09-14,2013,BRONX,52,40.8632727,-73.90292321,False
92747223,2013-09-23,2013,BRONX,41,40.81479412,-73.90117314,False
92862561,2013-10-01,2013,BROOKLYN,79,40.69050312,-73.95900552,True
92952484,2013-10-05,2013,QUEENS,113,40.67237513,-73.75998658,True
93053469,2013-10-12,2013,BROOKLYN,70,40.64497548,-73.95897944,False
93081406,2013-10-14,2013,BRONX,48,40.84627203,-73.88503874,False
93102602,2013-10-15,2013,BROOKLYN,73,40.675725,-73.92149951,True
93164817,2013-10-19,2013,BRONX,46,40.86071423,-73.89925032,False
93164819,2013-10-19,2013,BROOKLYN,75,40.66177416,-73.89809822,False
93164822,2013-10-20,2013,BROOKLYN,72,40.65885218,-74.00133861,False
93179713,2013-10-18,2013,BROOKLYN,75,40.67252636,-73.89603056,True
93179754,2013-10-20,2013,QUEENS,113,40.67998074,-73.77623391,False
93212654,2013-10-22,2013,BROOKLYN,81,40.69392894,-73.9357367,False
93273402,2013-10-26,2013,BROOKLYN,67,40.63743215,-73.92935962,False
93350810,2013-10-30,2013,BRONX,52,40.87033212,-73.89070994,False
93354393,2013-10-30,2013,BRONX,52,40.87006297,-73.90610956,False
93569292,2013-11-13,2013,BRONX,43,40.81882248,-73.84956417,False
93607539,2013-11-15,2013,BRONX,40,40.81251173,-73.90933728,False
93607543,2013-11-16,2013,STATEN ISLAND,120,40.61312651,-74.08735132,False
93627253,2013-11-17,2013,BRONX,44,40.84543815,-73.91397659,True
93627332,2013-11-17,2013,BRONX,50,40.87531413,-73.91025689,False
93636170,2013-11-18,2013,MANHATTAN,10,40.74920709,-74.00185293,False
93673024,2013-11-19,2013,QUEENS,102,40.69517843,-73.84442303,False
93711017,2013-11-22,2013,BROOKLYN,79,40.69146849,-73.94408333,True
93726283,2013-11-23,2013,BRONX,40,40.81867845,-73.91569117,False
93741886,2013-11-24,2013,STATEN ISLAND,120,40.63696283,-74.11755085,False
93775843,2013-11-26,2013,BRONX,44,40.82662603,-73.92188878,False
94261526,2014-01-01,2014,BROOKLYN,77,40.67081759,-73.93511009,False
94290324,2014-01-02,2014,BROOKLYN,70,40.63700664,-73.95700266,False
94304034,2014-01-01,2014,MANHATTAN,30,40.82576648,-73.95094048,False
94337762,2014-01-07,2014,MANHATTAN,25,40.80541021,-73.94196481,False
94358085,2014-01-08,2014,MANHATTAN,32,40.81370619,-73.94488018,True
94442375,2014-01-13,2014,BRONX,43,40.83398493,-73.87797347,False
94549157,2014-01-20,2014,BROOKLYN,77,40.67688268,-73.94984586,False
94579608,2014-01-22,2014,BROOKLYN,75,40.66846406,-73.89600445,False
94637512,2014-01-24,2014,BRONX,47,40.89386069,-73.85882019,True
94794255,2014-02-05,2014,BROOKLYN,60,40.5728824,-73.99490442,False
94889360,2014-02-11,2014,QUEENS,105,40.71501477,-73.74693341,False
95136725,2014-02-28,2014,MANHATTAN,25,40.80664263,-73.93683075,False
95252590,2014-03-07,2014,BROOKLYN,73,40.65871653,-73.90793521,False
95301720,2014-03-10,2014,MANHATTAN,7,40.71872715,-73.97745839,False
95318518,2014-03-11,2014,BROOKLYN,67,40.65162851,-73.95111898,False
109445262,2014-04-05,2014,BRONX,40,40.80967073,-73.92019279,False
109445263,2014-04-06,2014,BROOKLYN,67,40.6511144,-73.94331711,False
109506088,2014-04-09,2014,BRONX,42,40.82146998,-73.90528209,False
109548916,2014-04-12,2014,BROOKLYN,77,40.67342989,-73.9501657,False
109659979,2014-04-20,2014,BRONX,43,40.82333512,-73.86536146,False
136439165,2014-04-25,2014,MANHATTAN,32,40.81359296,-73.94934907,False
136696662,2014-05-11,2014,BRONX,46,40.84663851,-73.91904605,False
136781692,2014-05-15,2014,QUEENS,104,40.70416417,-73.90750817,False
136792988,2014-05-16,2014,BRONX,46,40.85295832,-73.90318046,False
136939485,2014-05-26,2014,BROOKLYN,90,40.70845075,-73.93941257,False
137018488,2014-05-31,2014,BROOKLYN,81,40.68773221,-73.93749148,False
137018809,2014-06-01,2014,BROOKLYN,75,40.66022489,-73.89674176,False
137086303,2014-06-04,2014,BROOKLYN,83,40.69065484,-73.90804256,False
137179636,2014-06-10,2014,BRONX,46,40.85237368,-73.91352663,False
137247990,2014-06-15,2014,QUEENS,101,40.59600449,-73.78823248,False
137256631,2014-06-15,2014,BROOKLYN,77,40.67765942,-73.94976957,False
137320852,2014-06-19,2014,BRONX,52,40.86329111,-73.88981046,True
137321168,2014-06-19,2014,MANHATTAN,25,40.8111302,-73.93671812,False
137375509,2014-06-23,2014,BROOKLYN,70,40.63941656,-73.9569867,False
137558690,2014-07-03,2014,QUEENS,114,40.7737553,-73.93208532,False
137564752,2014-07-04,2014,QUEENS,101,40.5940367,-73.75778005,False
137584250,2014-07-06,2014,QUEENS,101,40.59557,-73.74710163,False
137593716,2014-07-07,2014,QUEENS,115,40.76730305,-73.87410288,False
137721943,2014-07-14,2014,QUEENS,110,40.74038516,-73.84888602,False
137837461,2014-07-22,2014,BRONX,41,40.82028176,-73.89600928,False
137999383,2014-07-31,2014,BROOKLYN,77,40.67470585,-73.92433431,False
138036732,2014-08-01,2014,QUEENS,101,40.59866915,-73.7587139,False
138145502,2014-08-10,2014,BROOKLYN,71,40.66079347,-73.93981268,False
138145505,2014-08-10,2014,BROOKLYN,60,40.59043398,-73.98112383,False
138228994,2014-08-14,2014,BRONX,42,40.82227104,-73.91169778,False
138255974,2014-08-16,2014,BRONX,48,40.8478337,-73.89354089,False
138322730,2014-08-20,2014,QUEENS,113,40.66997101,-73.77091069,False
138339135,2014-08-21,2014,BRONX,40,40.81419083,-73.92356881,False
138482238,2014-08-31,2014,BRONX,47,40.87773001,-73.84178645,True
138489740,2014-09-01,2014,BRONX,41,40.82099758,-73.89539756,True
138609255,2014-09-08,2014,BROOKLYN,67,40.65138343,-73.93808052,False
138646155,2014-09-10,2014,BROOKLYN,69,40.64563715,-73.89762197,False
138670462,2014-09-12,2014,BROOKLYN,73,40.67729206,-73.90652155,False
139195505,2014-10-15,2014,BRONX,48,40.85238483,-73.88264608,False
139213724,2014-10-16,2014,QUEENS,114,40.75714624,-73.94654767,False
139381477,2014-10-27,2014,BROOKLYN,88,40.68979733,-73.97752226,False
139410769,2014-10-29,2014,BRONX,42,40.82369658,-73.90273887,False
139439506,2014-10-30,2014,BROOKLYN,71,40.65598321,-73.95472347,False
139466571,2014-11-02,2014,BRONX,43,40.82069514,-73.86811991,False
139466573,2014-11-02,2014,BROOKLYN,75,40.66011552,-73.89124537,False
139798279,2014-11-22,2014,BROOKLYN,90,40.70890793,-73.95471999,False
